,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4
3454,0,3896,3787,0,0,630,0,178
3455,0,3879,3773,0,0,635,0,166
3456,0,3543,3735,0,0,694,209,468
3457,0,3600,3750,0,0,805,23,401
3458,0,3643,3755,0,0,644,0,477
3459,0,3703,3746,0,0,731,0,403
3460,0,3765,3771,0,0,697,0,379
3461,0,3764,3760,0,0,654,0,453
3462,0,3739,3746,0,0,659,0,457
3463,0,3714,3793,0,0,850,0,401
3464,0,3738,3785,0,0,878,0,445
3465,0,3647,3776,0,0,859,0,454
3466,0,3589,3792,0,0,872,10,430
3467,0,3547,3822,0,0,856,8,345
3468,0,3459,3839,0,0,844,20,323
3469,0,3525,3760,0,0,871,165,347
3470,0,3456,3857,0,0,864,144,351
3471,0,3454,3878,0,0,867,152,325
3472,0,3525,3838,0,0,872,207,342
3473,0,3503,3824,0,0,883,134,376
3474,0,3479,3889,0,0,895,109,323
3475,0,3525,3909,0,0,895,0,178
3476,0,3600,3902,0,0,909,0,223
3477,0,3537,3876,0,0,858,138,329
3478,0,3560,3790,0,0,848,367,380
3479,0,3596,3851,0,0,858,14,328
3480,0,3692,3882,0,0,855,0,349
3481,0,3745,3831,0,0,838,0,401
3482,0,3773,3792,0,0,856,0,478
3483,0,3745,3786,0,0,871,0,489
3484,0,3765,3792,0,0,822,0,491
3485,0,3824,3775,0,0,671,0,490
3486,0,3808,3753,0,0,767,0,503
3487,0,3730,3747,0,0,847,0,500
3488,0,3727,3762,0,0,830,0,504
3489,0,3678,3772,0,0,846,0,454
3490,0,3720,3783,0,0,797,0,493
3491,0,3806,3767,0,0,581,0,525
3492,0,3856,3766,0,0,575,0,526
3493,0,3861,3761,0,0,591,0,498
3494,0,3881,3765,0,0,615,0,466
3495,0,3839,3761,0,0,622,0,456
3496,0,3858,3775,0,0,654,0,465
3497,0,3906,3773,0,0,740,0,476
3498,0,3917,3776,0,0,663,0,494
3499,0,3890,3778,0,0,632,0,478
3500,0,3914,3767,0,0,646,0,449
3501,0,3926,3750,0,0,647,0,448
3502,0,3922,3694,0,0,622,0,468
3503,0,3947,3648,0,0,646,0,450
3504,0,3952,3803,0,0,687,0,369
3505,0,3953,3833,0,0,715,0,409
3506,0,3926,3831,0,0,818,0,430
3507,0,3793,3757,0,0,902,0,489
3508,0,3563,3761,0,0,884,185,422
3509,0,3454,3751,0,0,817,275,398
3510,0,3611,3760,0,0,862,146,398
3511,0,3658,3778,0,0,784,32,449
3512,0,3369,3790,0,0,738,439,317
3513,0,3292,3773,0,0,675,395,333
3514,0,3387,3781,0,0,709,408,317
3515,0,3216,3811,0,0,544,368,324
3516,0,2311,3810,0,0,243,0,316
3517,0,0,3771,0,0,122,0,274
3518,0,0,3809,0,0,105,0,347
3519,0,0,3760,0,0,99,0,378
3520,0,2881,3210,0,0,623,852,612
3521,0,2921,3226,0,0,625,836,617
3522,0,2919,3276,0,0,623,814,621
3523,0,2924,3223,0,0,622,837,621
3524,0,2905,3139,0,0,624,858,614
3525,0,2901,3120,0,0,624,850,621
3526,0,2900,3135,0,0,625,854,618
3527,0,2907,3159,0,0,625,848,624
3528,0,2889,3118,0,0,624,852,625
3529,0,2882,3126,0,0,625,854,627
3530,0,2885,3136,0,0,625,852,628
3531,0,2896,3151,0,0,627,853,628
3532,0,2884,3136,0,0,626,850,629
3533,0,2880,3136,0,0,625,848,631
3534,0,2872,3121,0,0,621,849,629
3535,0,2883,3136,0,0,625,850,631
3536,0,2881,3133,0,0,625,851,635
3537,0,2893,3151,0,0,626,852,636
3538,0,2890,3134,0,0,627,852,637
3539,0,2907,3146,0,0,626,854,637
3540,0,2777,3165,0,0,609,863,631
3541,0,2549,3264,0,0,600,838,611
3542,0,2535,3325,0,0,611,842,563
3543,0,2706,3383,0,0,640,816,530
3544,0,2966,3431,0,0,644,775,525
3545,0,2928,3440,0,0,670,799,515
3546,0,2677,3472,0,0,668,836,434
3547,0,2601,3477,0,0,662,863,408
3548,0,2485,3511,0,0,660,815,515
3549,0,2550,3491,0,0,645,754,582
3550,0,2581,3408,0,0,641,781,598
3551,0,2577,3387,0,0,646,792,609
3552,0,2624,3391,0,0,651,780,615
3553,0,2641,3381,0,0,654,770,620
3554,0,2624,3376,0,0,654,780,621
3555,0,2628,3370,0,0,654,787,620
3556,0,2631,3361,0,0,656,787,618
3557,0,2626,3357,0,0,656,788,619
3558,0,2621,3353,0,0,656,790,619
3559,0,2609,3366,0,0,655,802,619
3560,0,2602,3363,0,0,656,791,617
3561,0,2600,3365,0,0,656,783,618
3562,0,2613,3376,0,0,657,787,618
3563,0,2601,3373,0,0,656,788,622
3564,0,2605,3366,0,0,657,786,624
3565,0,2599,3363,0,0,657,782,624
3566,0,2585,3367,0,0,658,784,624
3567,0,2582,3355,0,0,657,793,621
3568,0,2529,3315,0,0,648,806,621
3569,0,2528,3315,0,0,655,794,617
3570,0,2608,3365,0,0,650,751,594
3571,0,2571,3406,0,0,648,786,615
3572,0,2543,3344,0,0,644,795,613
3573,0,2552,3339,0,0,650,790,621
3574,0,2555,3361,0,0,650,789,624
3575,0,2551,3359,0,0,649,795,631
3576,0,2544,3344,0,0,651,793,634
3577,0,2553,3355,0,0,652,794,636
3578,0,2557,3351,0,0,653,795,638
3579,0,2557,3351,0,0,653,796,637
3580,0,2555,3339,0,0,653,805,641
3581,0,2558,3311,0,0,647,804,634
3582,0,2555,3284,0,0,639,802,638
3583,0,2513,3195,0,0,614,803,630
3584,3485,0,1932,3952,743,60,0,402
3585,3491,327,2073,3998,629,60,0,357
3586,3493,0,1934,4029,628,62,0,319
3587,3536,0,0,4053,476,63,0,275
3588,3499,0,1247,4053,271,65,0,327
3589,3463,0,540,4067,324,64,0,339
3590,3459,0,0,4069,280,64,0,304
3591,3474,0,0,4079,293,66,0,313
3592,3485,0,0,4003,752,72,0,314
3593,3216,0,1769,3611,795,229,94,441
3594,2979,0,1191,2802,408,183,476,456
3595,311,0,1808,1584,346,145,634,6
3596,1149,0,2003,721,370,147,552,0
3597,2448,0,2101,2316,441,144,409,0
3598,3287,0,487,3035,485,126,139,0
3599,3438,0,0,3708,615,204,80,210
3600,3534,0,0,3829,652,148,0,319
3601,3618,399,0,3848,249,79,0,379
3602,3696,0,0,3899,153,65,0,348
3603,3741,0,0,3903,148,66,0,322
3604,3745,0,0,3908,190,67,0,264
3605,3751,0,0,3886,233,73,0,314
3606,3701,0,0,3840,362,85,0,343
3607,3679,0,0,3843,488,71,0,358
3608,3623,0,0,3860,206,99,0,311
3609,3600,0,0,3895,227,60,0,273
3610,3579,0,0,3911,231,71,0,276
3611,3666,0,0,3906,340,81,0,277
3612,3765,0,232,3882,217,83,0,305
3613,3739,0,0,3879,266,91,0,308
3614,3697,0,165,3869,640,108,0,295
3615,3611,0,1190,3907,597,99,0,238
3616,3554,0,0,3920,663,100,0,251
3617,3645,0,0,3893,741,128,0,283
3618,3801,0,0,3827,656,128,0,329
3619,3841,0,0,3824,652,141,0,347
3620,3880,0,0,3857,761,94,0,323
3621,3879,0,0,3856,718,85,0,335
3622,3870,0,0,3831,601,80,0,347
3623,3842,0,0,3843,455,75,0,329
3624,3797,0,1083,3876,176,94,0,269
3625,3773,0,1600,3902,195,143,0,147
3626,3791,0,1575,3919,270,166,0,133
3627,3782,0,1616,3924,279,124,0,162
3628,3756,0,1419,3922,515,105,0,250
3629,3741,0,1289,3887,689,98,0,292
3630,3719,0,1059,3856,712,142,0,300
3631,3667,0,731,3839,741,165,0,300
3632,3666,0,961,3881,706,132,0,301
3633,3693,0,1002,3927,468,86,0,237
3634,3698,0,1601,3959,250,122,0,114
3635,3772,0,1614,3931,259,127,0,40
3636,3808,0,1776,3946,320,107,0,106
3637,3819,0,1594,3947,337,79,0,135
3638,3847,0,592,3899,656,58,0,216
3639,3845,0,1090,3885,709,69,0,261
3640,3819,0,638,3835,514,67,0,317
3641,3860,0,119,3822,130,69,0,339
3642,3893,0,0,3877,120,89,0,240
3643,3915,0,1584,3921,168,147,0,99
3644,3916,0,1788,3907,175,123,0,37
3645,3903,0,1646,3910,183,99,0,53
3646,3918,0,1737,3903,219,76,0,124
3647,3755,0,0,3866,835,45,0,240
3648,3426,0,1197,4095,127,80,0,14
3649,3421,0,1531,4095,100,77,0,1
3650,3479,0,1545,4095,105,83,0,1
3651,3523,18,1556,4095,124,86,0,13
3652,3543,0,1565,4095,314,89,0,27
3653,3409,0,1519,4051,750,84,0,58
3654,3265,0,1597,3939,821,85,41,19
3655,3143,0,511,3937,821,87,186,27
3656,3303,0,223,3953,843,89,96,55
3657,3603,0,547,4051,587,90,0,52
3658,3721,0,1183,4087,187,90,0,38
3659,3828,0,1261,4075,154,86,0,24
3660,3905,0,1475,4080,121,87,0,43
3661,3891,0,1611,4063,105,86,0,46
3662,3887,0,1727,4079,90,89,0,39
3663,3898,0,1706,4078,149,89,0,44
3664,3865,0,1728,4051,288,91,0,45
3665,3775,0,1558,4055,764,92,0,37
3666,3830,0,1569,4055,379,92,0,34
3667,3888,0,1703,4048,175,91,0,45
3668,3935,0,1727,4059,136,89,0,48
3669,3950,0,1729,4061,145,86,0,48
3670,3920,0,1695,4055,113,86,0,48
3671,3913,0,1705,4068,111,87,0,48
3672,3879,0,1707,4061,100,85,0,43
3673,3841,0,1703,4055,96,84,0,41
3674,3837,0,1795,4069,100,85,0,35
3675,3843,0,1730,4074,153,87,0,43
3676,3824,0,1607,4081,458,90,0,43
3677,3824,0,1646,4080,662,93,0,51
3678,3829,0,1636,4068,490,94,0,37
3679,3904,0,1631,4071,228,93,0,21
3680,3935,0,1632,4079,124,88,0,26
3681,3947,0,1728,4063,120,83,0,38
3682,3926,0,1755,4049,274,88,0,33
3683,3893,0,1756,4030,639,95,0,13
3684,3879,0,1643,4075,759,91,0,37
3685,3877,0,1595,4015,307,94,0,44
3686,3904,0,1606,4016,212,92,0,2
3687,3910,0,1744,4016,128,85,0,14
3688,3894,0,1763,4026,135,89,0,8
3689,3876,0,1776,4026,93,87,0,14
3690,3732,0,1885,4007,48,87,0,30
3691,3730,0,1889,4023,56,89,0,28
3692,3547,0,1943,4016,39,89,0,32
3693,3641,0,1936,4017,59,89,0,30
3694,3674,0,1936,4017,60,92,0,33
3695,3689,0,1947,4023,62,93,0,39
3696,3699,0,1965,4034,70,93,0,39
3697,3721,0,1966,4036,75,93,0,29
3698,3738,0,1968,4031,73,93,0,25
3699,3755,0,1973,4043,76,93,0,31
3700,3812,0,1954,4033,119,87,0,39
3701,3831,0,1952,4048,154,87,0,32
3702,3871,0,1859,4048,192,88,0,34
3703,3888,0,1824,4051,137,92,0,34
3704,3826,0,1839,4047,67,91,0,17
3705,3833,0,1911,4048,75,90,0,32
3706,3825,0,1939,4046,80,89,0,17
3707,3792,0,1967,4045,78,91,0,13
3708,3922,0,1901,4044,162,90,0,34
3709,3927,0,1923,4033,167,90,0,10
3710,3910,0,1949,4038,180,91,0,9
3711,3919,0,1943,4042,186,91,0,0
3712,2480,0,0,3034,168,81,598,637
3713,2481,0,0,3034,176,81,599,637
3714,2489,0,0,3037,177,86,600,638
3715,2480,0,0,3046,176,87,600,638
3716,2479,0,0,3042,174,87,600,637
3717,2485,0,0,3049,174,86,601,637
3718,2480,0,0,3050,175,85,600,637
3719,2470,0,0,3038,175,85,600,636
3720,2485,0,0,3051,176,86,603,638
3721,2487,0,0,3054,176,86,602,638
3722,2487,0,0,3050,175,86,602,639
3723,2480,0,0,3035,176,86,601,636
3724,2474,0,0,3029,174,85,600,636
3725,2486,0,0,3049,175,85,602,638
3726,2460,0,0,3030,174,88,602,637
3727,2472,0,0,3044,174,87,602,638
3728,2467,0,0,3045,173,86,602,639
3729,2471,0,0,3045,174,87,601,640
3730,2476,0,0,3053,176,86,602,640
3731,2478,0,0,3055,175,85,603,640
3732,2481,0,0,3055,173,85,602,640
3733,2470,0,0,3054,180,86,603,640
3734,2470,0,0,3051,178,86,602,641
3735,2469,0,0,3055,177,85,606,642
3736,2475,0,0,3055,177,84,606,641
3737,2478,0,0,3052,176,85,606,642
3738,2474,0,0,3049,174,85,606,642
3739,2480,0,0,3053,175,84,607,642
3740,2475,0,0,3053,174,85,606,643
3741,2479,0,0,3056,176,91,606,643
3742,2480,0,0,3056,177,91,604,643
3743,2480,0,0,3056,181,90,604,643
3744,2482,0,0,3056,176,90,604,644
3745,2488,0,0,3059,176,91,605,644
3746,2491,0,0,3058,176,91,608,645
3747,2496,0,0,3061,178,91,608,646
3748,2491,0,0,3063,178,92,607,645
3749,2465,0,0,3052,178,92,604,644
3750,2480,0,0,3060,182,92,608,645
3751,2469,0,0,3062,178,92,608,646
3752,2463,0,0,3058,182,92,608,645
3753,2461,0,0,3057,182,92,608,646
3754,2470,0,0,3061,182,92,610,646
3755,2462,0,0,3059,182,90,610,646
3756,2460,0,0,3062,183,90,611,646
3757,2463,0,0,3057,181,91,611,646
3758,2466,0,0,3061,183,91,609,645
3759,2471,0,0,3059,186,90,613,644
3760,2467,0,0,3061,185,89,613,644
3761,2474,0,0,3063,185,90,613,645
3762,2480,0,0,3063,188,90,612,645
3763,2479,0,0,3066,186,90,612,645
3764,2479,0,0,3067,185,90,611,645
3765,2448,0,0,3053,186,90,612,644
3766,2489,0,0,3065,184,90,613,645
3767,2464,0,0,3063,185,90,614,646
3768,2466,0,0,3066,186,90,614,646
3769,2479,0,0,3063,185,90,612,646
3770,2455,0,0,3050,186,90,611,646
3771,2473,0,0,3062,186,90,613,646
3772,2463,0,0,3056,185,89,612,645
3773,2471,0,0,3056,185,90,612,645
3774,2477,0,0,3065,186,91,613,646
3775,2471,0,0,3064,183,90,612,647
3776,0,3456,2862,0,0,777,438,337
3777,0,3440,2724,0,0,769,442,352
3778,0,3423,2673,0,0,762,445,367
3779,0,3397,2599,0,0,759,456,370
3780,0,3407,2629,0,0,755,467,379
3781,0,3379,2640,0,0,747,463,384
3782,0,3377,2655,0,0,747,465,387
3783,0,3377,2677,0,0,750,471,388
3784,0,3371,2689,0,0,751,473,388
3785,0,3356,2694,0,0,752,469,392
3786,0,3355,2690,0,0,753,471,392
3787,0,3355,2695,0,0,754,473,392
3788,0,3349,2699,0,0,754,473,393
3789,0,3349,2702,0,0,756,476,391
3790,0,3349,2704,0,0,756,474,394
3791,0,3355,2707,0,0,755,474,391
3792,0,3357,2711,0,0,756,480,389
3793,0,3357,2730,0,0,755,478,392
3794,0,3364,2736,0,0,757,478,394
3795,0,3343,2733,0,0,757,479,394
3796,0,3333,2743,0,0,757,479,393
3797,0,3340,2753,0,0,753,476,394
3798,0,3344,2766,0,0,751,470,388
3799,0,3352,2782,0,0,756,470,390
3800,0,3337,2784,0,0,749,484,393
3801,0,3330,2785,0,0,749,483,393
3802,0,3315,2789,0,0,747,495,393
3803,0,3327,2819,0,0,748,499,393
3804,0,3328,2832,0,0,749,500,389
3805,0,3328,2846,0,0,750,486,392
3806,0,3329,2862,0,0,750,489,396
3807,0,3331,2861,0,0,747,492,394
3808,0,3333,2852,0,0,748,497,391
3809,0,3321,2758,0,0,749,491,395
3810,0,3295,2717,0,0,745,503,395
3811,0,3295,2729,0,0,745,491,403
3812,0,3303,2758,0,0,746,480,404
3813,0,3297,2795,0,0,746,485,406
3814,0,3285,2769,0,0,750,503,403
3815,0,3283,2800,0,0,744,496,401
3816,0,3291,2812,0,0,745,503,402
3817,0,3278,2816,0,0,745,497,403
3818,0,3280,2854,0,0,746,504,387
3819,0,3285,2874,0,0,749,505,391
3820,0,3274,2853,0,0,747,506,395
3821,0,3266,2865,0,0,746,504,394
3822,0,3266,2870,0,0,747,504,392
3823,0,3273,2877,0,0,747,502,396
3824,0,3269,2866,0,0,749,506,397
3825,0,3269,2864,0,0,750,506,400
3826,0,3265,2866,0,0,750,509,403
3827,0,3277,2864,0,0,751,508,405
3828,0,3278,2864,0,0,751,510,404
3829,0,3279,2867,0,0,751,511,405
3830,0,3282,2865,0,0,752,512,406
3831,0,3280,2867,0,0,751,511,407
3832,0,3278,2868,0,0,752,511,407
3833,0,3270,2871,0,0,750,513,407
3834,0,3269,2874,0,0,750,514,404
3835,0,3278,2890,0,0,750,509,404
3836,0,3259,2877,0,0,750,509,405
3837,0,3278,2898,0,0,750,512,406
3838,0,3275,2903,0,0,751,513,408
3839,0,3278,2907,0,0,751,514,410
3840,0,0,0,0,0,79,724,716
3841,0,0,0,0,0,80,725,712
3842,0,0,0,0,0,80,725,713
3843,0,0,0,0,0,80,725,713
3844,0,0,0,0,0,80,725,714
3845,0,0,0,0,0,80,725,716
3846,0,0,0,0,0,80,726,716
3847,0,0,0,0,0,79,727,716
3848,0,0,0,0,0,80,727,715
3849,0,0,0,0,0,80,726,717
3850,0,0,0,0,0,81,729,727
3851,0,0,0,0,0,81,730,732
3852,0,0,0,0,0,80,729,732
3853,0,0,0,0,0,80,710,732
3854,0,0,0,0,0,80,713,730
3855,0,0,0,0,0,78,725,738
3856,0,0,0,0,0,78,706,765
3857,0,0,0,0,0,79,626,765
3858,0,0,0,0,0,75,535,738
3859,0,0,0,0,0,75,604,696
3860,0,0,0,0,0,74,690,588
3861,0,0,0,0,0,76,742,515
3862,0,0,0,0,0,78,774,476
3863,0,0,0,0,0,78,794,468
3864,0,0,0,0,0,78,804,469
3865,0,0,0,0,0,77,796,469
3866,0,0,0,0,0,78,787,476
3867,0,0,0,0,0,79,744,478
3868,0,0,0,0,0,74,704,491
3869,0,0,0,0,0,74,631,573
3870,0,0,0,0,0,74,618,666
3871,0,0,0,0,0,74,630,671
3872,0,0,0,0,0,74,651,591
3873,0,0,0,0,0,75,654,549
3874,0,0,0,0,0,75,657,544
3875,0,0,0,0,0,75,653,556
3876,0,0,0,0,0,73,650,560
3877,0,0,0,0,0,73,669,546
3878,0,0,0,0,0,74,662,561
3879,0,0,0,0,0,75,654,582
3880,0,0,0,0,0,75,656,576
3881,0,0,0,0,0,76,664,633
3882,0,0,0,0,0,76,645,660
3883,0,0,0,0,0,75,649,670
3884,0,0,0,0,0,76,653,664
3885,0,0,0,0,0,76,658,657
3886,0,0,0,0,0,75,657,652
3887,0,0,0,0,0,76,658,657
3888,0,0,0,0,0,76,671,651
3889,0,0,0,0,0,76,688,628
3890,0,0,0,0,0,76,699,633
3891,0,0,0,0,0,76,702,618
3892,0,0,0,0,0,76,703,627
3893,0,0,0,0,0,75,674,636
3894,0,0,0,0,0,76,652,613
3895,0,0,0,0,0,77,654,622
3896,0,0,0,0,0,75,660,631
3897,0,0,0,0,0,74,669,634
3898,0,0,0,0,0,74,663,638
3899,0,0,0,0,0,75,673,601
3900,0,0,0,0,0,75,683,588
3901,0,0,0,0,0,77,679,586
3902,0,0,0,0,0,77,674,596
3903,0,0,0,0,0,76,681,595
3904,3306,0,0,3431,624,98,236,380
3905,3306,0,0,3427,624,97,240,382
3906,3310,0,0,3420,624,95,242,385
3907,3299,0,0,3419,625,87,243,384
3908,3280,0,0,3408,624,88,252,383
3909,3280,0,0,3408,623,90,258,384
3910,3291,0,0,3417,625,92,255,381
3911,3294,0,0,3422,621,94,260,380
3912,3287,0,0,3423,619,90,260,380
3913,3293,0,0,3423,618,87,263,379
3914,3287,0,0,3421,622,88,260,380
3915,3291,0,0,3423,619,89,253,384
3916,3275,0,0,3409,619,92,252,381
3917,3295,0,0,3424,620,92,253,386
3918,3285,0,0,3422,621,94,257,385
3919,3282,0,0,3423,621,92,250,385
3920,3277,0,0,3428,619,89,240,387
3921,3274,0,0,3427,621,91,254,385
3922,3279,0,0,3428,618,90,251,387
3923,3279,0,0,3423,615,91,251,386
3924,3275,0,0,3423,613,91,253,390
3925,3273,0,0,3422,610,90,253,392
3926,3278,0,0,3419,610,88,255,393
3927,3277,0,0,3411,612,88,260,395
3928,3278,0,0,3413,613,89,265,394
3929,3275,0,0,3408,613,91,267,398
3930,3281,0,0,3395,614,92,235,409
3931,3275,0,0,3367,607,91,223,407
3932,3285,0,0,3371,608,92,242,411
3933,3271,0,0,3350,603,91,238,413
3934,3282,0,0,3363,604,91,247,416
3935,3293,0,0,3362,606,90,250,412
3936,3291,0,0,3354,601,90,255,415
3937,3290,0,0,3351,602,92,263,414
3938,3307,0,0,3367,603,90,275,419
3939,3282,0,0,3349,600,89,274,421
3940,3302,0,0,3375,599,88,271,419
3941,3297,0,0,3392,602,82,285,396
3942,3287,0,0,3395,595,82,288,398
3943,3285,0,0,3406,602,80,289,392
3944,3290,0,0,3422,608,75,282,384
3945,3285,0,0,3419,607,77,286,364
3946,3283,0,0,3414,610,77,300,346
3947,3281,0,0,3417,607,76,319,344
3948,3285,0,0,3418,606,77,315,362
3949,3286,0,0,3419,606,73,317,359
3950,3287,0,0,3421,609,70,319,340
3951,3286,0,0,3421,603,70,318,330
3952,3287,0,0,3424,606,68,308,343
3953,3274,0,0,3408,605,69,313,344
3954,3286,0,0,3425,607,70,312,346
3955,3283,0,0,3426,604,67,320,348
3956,3280,0,0,3429,604,68,318,344
3957,3280,0,0,3425,604,70,318,345
3958,3264,0,0,3413,605,71,314,343
3959,3278,0,0,3424,606,70,317,351
3960,3279,0,0,3424,606,69,325,350
3961,3261,0,0,3399,602,67,321,362
3962,3251,0,0,3375,601,66,303,381
3963,3273,0,0,3360,602,65,310,398
3964,3274,0,0,3359,601,65,320,400
3965,3274,0,0,3358,599,64,324,407
3966,3274,0,0,3351,598,64,325,413
3967,3277,0,0,3344,599,63,326,418
3968,2377,0,0,0,656,73,343,0
3969,2400,0,0,0,656,74,356,0
3970,2407,0,0,0,657,80,361,0
3971,2494,0,0,0,668,75,371,0
3972,2519,0,0,0,671,77,386,0
3973,2517,0,0,0,670,69,396,0
3974,2503,0,0,0,667,72,383,0
3975,2496,0,0,0,665,79,383,0
3976,2495,0,0,0,664,74,382,0
3977,2496,0,0,0,665,73,382,0
3978,2494,0,0,0,664,76,383,0
3979,2492,0,0,0,665,72,389,0
3980,2479,0,0,0,661,74,388,0
3981,2483,0,0,0,662,75,395,0
3982,2498,0,0,0,663,70,398,0
3983,2496,0,0,0,663,77,398,0
3984,2496,0,0,0,664,75,400,0
3985,2495,0,0,0,663,77,397,0
3986,2487,0,0,0,661,75,398,0
3987,2497,0,0,0,662,80,398,0
3988,2495,0,0,0,662,78,401,0
3989,2483,0,0,0,659,80,394,0
3990,2485,0,0,0,658,74,398,0
3991,2491,0,0,0,659,81,392,0
3992,2484,0,0,0,659,78,390,0
3993,2489,0,0,0,659,78,384,0
3994,2489,0,0,0,658,82,386,0
3995,2487,0,0,0,657,79,389,0
3996,2485,0,0,0,658,80,387,0
3997,2487,0,0,0,658,86,395,0
3998,2485,0,0,0,657,83,397,0
3999,2485,0,0,0,658,82,396,0
4000,2454,0,0,0,653,85,405,0
4001,2467,0,0,0,655,86,405,0
4002,2468,0,0,0,655,86,401,0
4003,2475,0,0,0,655,84,399,0
4004,2479,0,0,0,654,85,399,0
4005,2399,0,0,0,649,84,398,0
4006,2368,0,0,0,650,81,394,0
4007,2384,0,0,0,651,84,396,0
4008,2378,0,0,0,650,84,397,1
4009,2395,0,0,0,651,83,397,0
4010,2401,0,0,0,650,82,400,0
4011,2393,0,0,0,651,86,399,0
4012,2405,0,0,0,650,84,388,1
4013,2401,0,0,0,652,81,395,0
4014,2402,0,0,0,650,82,397,1
4015,2407,0,0,0,653,82,378,0
4016,2405,0,0,0,655,80,381,0
4017,2405,0,0,0,653,82,377,0
4018,2401,0,0,0,653,85,384,0
4019,2391,0,0,0,653,85,375,0
4020,2403,0,0,0,653,84,373,1
4021,2389,0,0,0,650,83,374,1
4022,2389,0,0,0,651,78,382,1
4023,2399,0,0,0,652,76,382,1
4024,2403,0,0,0,653,77,379,1
4025,2397,0,0,0,652,76,378,1
4026,2401,0,0,0,653,80,373,1
4027,2384,0,0,0,651,80,368,1
4028,2390,0,0,0,652,82,375,3
4029,2399,0,0,0,650,82,375,5
4030,2405,0,0,0,651,82,384,3
4031,2395,0,0,0,648,85,384,2
4032,3231,0,0,3299,643,71,169,495
4033,3232,0,0,3303,641,70,179,495
4034,3217,0,0,3291,640,68,177,496
4035,3231,0,0,3298,640,68,181,496
4036,3217,0,0,3294,640,67,184,494
4037,3221,0,0,3283,639,66,186,490
4038,3219,0,0,3283,636,66,193,488
4039,3234,0,0,3297,641,66,191,486
4040,3222,0,0,3286,642,64,184,486
4041,3235,0,0,3303,641,64,187,486
4042,3222,0,0,3299,637,65,188,485
4043,3238,0,0,3310,641,65,192,486
4044,3240,0,0,3302,641,65,194,487
4045,3241,0,0,3317,642,67,196,483
4046,3222,0,0,3307,641,67,196,481
4047,3242,0,0,3323,641,68,197,483
4048,3237,0,0,3319,641,67,193,480
4049,3232,0,0,3299,642,67,194,483
4050,3234,0,0,3307,643,67,196,483
4051,3231,0,0,3279,644,66,199,484
4052,3233,0,0,3294,642,67,195,484
4053,3226,0,0,3285,642,68,198,487
4054,3231,0,0,3298,640,68,207,486
4055,3230,0,0,3299,640,68,199,485
4056,3227,0,0,3298,640,68,211,485
4057,3214,0,0,3288,638,68,207,486
4058,3221,0,0,3305,641,68,218,480
4059,3226,0,0,3296,641,67,213,483
4060,3223,0,0,3292,639,69,214,484
4061,3227,0,0,3281,640,68,221,486
4062,3231,0,0,3278,638,68,204,486
4063,3216,0,0,3266,639,69,216,485
4064,3217,0,0,3265,638,71,221,486
4065,3229,0,0,3279,640,70,223,486
4066,3225,0,0,3281,640,70,226,487
4067,3226,0,0,3282,639,70,227,486
4068,3229,0,0,3282,639,70,228,486
4069,3228,0,0,3283,638,69,227,486
4070,3229,0,0,3291,638,70,224,484
4071,3226,0,0,3293,638,70,218,485
4072,3220,0,0,3290,638,71,218,485
4073,3223,0,0,3286,638,71,212,485
4074,3221,0,0,3285,638,70,215,486
4075,3222,0,0,3289,637,68,213,487
4076,3221,0,0,3287,636,69,225,486
4077,3223,0,0,3287,635,69,229,487
4078,3218,0,0,3285,634,68,228,487
4079,3210,0,0,3278,633,69,230,487
4080,3211,0,0,3269,633,68,230,487
4081,3221,0,0,3280,634,69,220,489
4082,3207,0,0,3270,632,69,220,489
4083,3206,0,0,3270,632,69,226,489
4084,3219,0,0,3279,633,70,226,489
4085,3220,0,0,3280,633,69,214,489
4086,3217,0,0,3280,633,70,220,490
4087,3216,0,0,3279,633,70,224,490
4088,3220,0,0,3279,632,70,219,491
4089,3217,0,0,3280,632,69,227,490
4090,3220,0,0,3280,631,69,226,490
4091,3217,0,0,3280,631,70,229,489
4092,3219,0,0,3280,631,70,231,490
4093,3222,0,0,3280,631,71,234,491
4094,3218,0,0,3284,632,71,236,485
4095,3218,0,0,3281,630,71,228,489
4096,0,1106,434,0,0,562,725,520
4097,0,1137,446,0,0,561,718,521
4098,0,1183,457,0,0,559,721,527
4099,0,1180,439,0,0,560,723,525
4100,0,1189,414,0,0,561,726,523
4101,0,1189,441,0,0,562,726,525
4102,0,1190,452,0,0,562,727,527
4103,0,1200,455,0,0,561,726,528
4104,0,1184,464,0,0,562,724,526
4105,0,1193,477,0,0,564,723,530
4106,0,1190,491,0,0,564,725,530
4107,0,1194,496,0,0,564,725,532
4108,0,1193,603,0,0,565,725,531
4109,0,1190,585,0,0,565,725,533
4110,0,1194,594,0,0,565,726,533
4111,0,1195,592,0,0,565,727,534
4112,0,1195,611,0,0,565,728,534
4113,0,1197,523,0,0,565,729,534
4114,0,1196,631,0,0,566,729,535
4115,0,1197,651,0,0,566,729,535
4116,0,1200,647,0,0,567,728,534
4117,0,1193,646,0,0,568,729,535
4118,0,1190,643,0,0,568,728,536
4119,0,1199,642,0,0,569,728,536
4120,0,1196,641,0,0,569,729,537
4121,0,1200,668,0,0,570,729,537
4122,0,1199,752,0,0,570,728,538
4123,0,1199,741,0,0,571,728,538
